"","sample_id","Acidaminococcus_intestini","Akkermansia_muciniphila","Alistipes_finegoldii","Alistipes_indistinctus","Alistipes_putredinis","Alistipes_shahii","Allisonella_histaminiformans","Alloprevotella_rava","Anaerosporobacter_mobilis","Anaerostipes_hadrus","Bacteroides_acidifaciens","Bacteroides_caccae","Bacteroides_cellulosilyticus","Bacteroides_coprocola","Bacteroides_dorei","Bacteroides_eggerthii","Bacteroides_finegoldii","Bacteroides_fragilis","Bacteroides_galacturonicus","Bacteroides_massiliensis","Bacteroides_ovatus","Bacteroides_pectinophilus","Bacteroides_plebeius","Bacteroides_stercoris","Bacteroides_thetaiotaomicron","Bacteroides_uniformis","Bacteroides_vulgatus","Bacteroides_xylanisolvens","Barnesiella_intestinihominis","Bifidobacterium_dentium","Bifidobacterium_longum","Bifidobacterium_pseudocatenulatum","Bilophila_wadsworthia","Blautia_faecis","Blautia_hydrogenotrophica","Blautia_luti","Blautia_stercoris","Blautia_wexlerae","Bulleidia_extructa","Butyricicoccus_pullicaecorum","Butyricimonas_virosa","Catenibacterium_mitsuokai","Clostridium_bartlettii","Clostridium_clostridioforme","Clostridium_hathewayi","Clostridium_hylemonae","Clostridium_innocuum","Clostridium_lactatifermentans","Clostridium_methylpentosum","Clostridium_nexile","Clostridium_ramosum","Clostridium_ruminantium","Clostridium_spiroforme","Clostridium_sporosphaeroides","Clostridium_symbiosum","Clostridium_thermocellum","Collinsella_aerofaciens","Coprococcus_catus","Coprococcus_comes","Coprococcus_eutactus","Desulfovibrio_piger","Dialister_invisus","Dialister_succinatiphilus","Dorea_formicigenerans","Dorea_longicatena","Eggerthella_lenta","Escherichia_coli","Eubacterium_biforme","Eubacterium_coprostanoligenes","Eubacterium_cylindroides","Eubacterium_desmolans","Eubacterium_eligens","Eubacterium_hallii","Eubacterium_oxidoreducens","Eubacterium_ramulus","Eubacterium_rectale","Eubacterium_ruminantium","Eubacterium_siraeum","Eubacterium_ventriosum","Faecalibacterium_prausnitzii","Flavonifractor_plautii","Fusicatenibacter_saccharivorans","Gemmiger_formicilis","Haemophilus_parainfluenzae","Holdemania_filiformis","Howardella_ureilytica","Intestinimonas_butyriciproducens","Lactobacillus_ruminis","Megamonas_funiformis","Megasphaera_elsdenii","Megasphaera_micronuciformis","Methanobrevibacter_smithii","Methanosphaera_stadtmanae","Mitsuokella_jalaludinii","Mitsuokella_multacida","Odoribacter_splanchnicus","Oscillibacter_valericigenes","Oscillospira_guilliermondii","Oxalobacter_formigenes","Parabacteroides_distasonis","Parabacteroides_goldsteinii","Parabacteroides_johnsonii","Parabacteroides_merdae","Paraprevotella_clara","Parasutterella_excrementihominis","Peptococcus_niger","Phascolarctobacterium_faecium","Phascolarctobacterium_succinatutens","Prevotella_copri","Prevotella_oris","Prevotella_stercorea","Roseburia_faecis","Roseburia_hominis","Roseburia_intestinalis","Roseburia_inulinivorans","Ruminococcus_bromii","Ruminococcus_callidus","Ruminococcus_champanellensis","Ruminococcus_flavefaciens","Ruminococcus_gnavus","Ruminococcus_lactaris","Ruminococcus_obeum","Ruminococcus_torques","Slackia_isoflavoniconvertens","Streptococcus_anginosus","Streptococcus_thermophilus","Subdoligranulum_variabile","Succinivibrio_dextrinosolvens","Sutterella_wadsworthensis","Turicibacter_sanguinis","Varibaculum_cambriense","Veillonella_dispar"
"24","2171",0,0,0,0,0,0,0,0.0173575586523196,0,0.0122420179925913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112541894514024,0,0,0,0,0,0.0305521255953431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00515082025048509,0,0.00582113247486329,0,0.0507320515082025,0.00458634679837714,0.0340095254895043,0,0,0.0105838772270242,0.00469218557064738,0,0.0056800141118363,0.0157346974775093,0.0101605221379432,0,0,0.0494972658317164,0.0266360910213442,0.00190509790086435,0,0.170682660081143,0.00296348562356677,0,0.0227906156288587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019403774916211,0,0,0,0,0.000776150996648439,0.00137590403951314,0,0,0,0.00666784265302523,0.425648262480155,0,0.0149585464808608,0,0,0,0.0124536955371318,0.0188040218733463,0,0,0.00250485094372905,0,0,0.00843182219086259,0.0129476098077262,0,0,0,0,0.000458634679837714,0,0,0,0
"25","2172",0,0,0,0,0,0,0,0.0262838815660813,0,0.0144326671099464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00363750146673446,0,0,0,0,0,0.00222943638283725,0,0,0.0184612977666523,0.00273790432980013,0,0,0,0,0.0314076739547072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00301169476278015,0,0.00328548519576016,0,0.0194782336605781,0,0.0409121132710134,0,0,0.00398951773770877,0.00328548519576016,0,0,0.0244064614542183,0.0113818594281691,0,0,0.037548402237259,0.00715766417647749,0,0,0.109281495678022,0.00406774357570306,0,0.0168576680877694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00074314546094575,0,0,0,0,0.00504556655063167,0.557319982790316,0,0.0312121093597215,0,0,0,0,0.00942621347831189,0,0,0.0014862909218915,0,0,0,0.00962177807329761,0,0,0,0,0.00129072632690578,0,0,0,0
"26","2173",0,0,0,0,0,0,0,0,0,0.0570456092579986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0732471068754255,0,0,0.0161334240980259,0,0,0.0583390061266167,0,0,0,0,0,0,0,0,0,0,0,0.00578624914908101,0,0,0,0,0.0109598366235534,0,0,0,0.0937372362151123,0.00585432266848196,0.119537100068074,0,0,0.0157249829816201,0.0665078284547311,0,0,0,0,0,0,0.0816882232811436,0.00585432266848196,0.00238257317903336,0,0.2071477195371,0,0,0.0265486725663717,0,0,0,0.00660313138189244,0,0,0,0.00571817562968005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033356024506467,0.0498978897208986,0,0,0,0,0,0,0.0619469026548673,0,0,0,0,0,0.0170183798502383,0.0089857045609258,0,0,0,0,0,0,0,0,0
"27","2174",0,0,0,0,0,0.00278040700425935,0,0,0,0.0670847136772362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034311405584477,0,0,0,0,0,0,0,0,0.062411263606247,0,0,0,0,0,0.0368551822053952,0.00236630383341221,0,0,0,0,0,0,0,0,0,0,0.00550165641268339,0,0,0,0.00402271651680076,0.00993847610033128,0,0,0,0.0818741126360625,0.00828206341694273,0.106187884524373,0,0,0,0.0307619498343587,0,0,0,0.0416469474680549,0,0,0.0380383341221013,0.0183388547089446,0,0,0.128490298154283,0.00621154756270705,0,0.0341339327969711,0,0,0,0.00650733554188358,0,0,0,0,0,0,0.00615238996687175,0,0,0,0.00585660198769522,0,0,0,0,0.00242546142924752,0,0,0,0,0.00526502602934217,0.205927591102698,0,0.0118906767628964,0,0,0,0,0.0300520586843351,0,0,0,0,0,0.0200544249881685,0.0143752957879792,0.00313535257927118,0,0,0,0,0,0,0,0
"28","2175",0,0,0,0,0,0,0,0.0253401250886582,0,0.0318524727577536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246308595009349,0,0,0.0019343606937907,0,0,0.0099297182281256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0576439486749629,0,0.0325617383454768,0,0,0.00270810497130698,0.0110903346444,0,0.00490038042426978,0.00735057063640467,0,0,0,0.0782771294087304,0.0310142497904443,0,0,0.193693984138242,0,0,0.0255335611580373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00290154104068605,0.410858211361145,0,0.0272100070926559,0,0,0,0,0.0102521116770907,0,0,0,0,0,0,0.0103165903668837,0,0,0,0,0,0,0,0,0
"29","2176",0,0,0,0,0,0,0,0.0194404670117854,0,0.00181738076880714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000578257517347726,0,0.00759995594228439,0,0.00426809119947131,0,0,0.000578257517347726,0,0,0,0.00553475052318537,0,0,0,0.0319143077431435,0,0,0,0.0505286925872893,0,0,0.00630576054631567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00247824650291882,0.788385284722987,0,0.0709604582002423,0,0,0,0.00663619341337152,0,0,0,0,0,0,0,0.00247824650291882,0,0,0,0,0,0.000495649300583765,0,0,0
"30","2177",0,0,0,0,0,0,0,0,0,0,0.0101538002090488,0,0.0198969687919964,0,0,0,0,0.49186202777363,0.00425563685232194,0,0.0346050470359863,0,0,0,0,0.0452441391667911,0.0431909810362849,0,0,0.00186650739136927,0,0,0,0.010751082574287,0,0,0,0,0,0,0,0,0,0,0.0200836195311333,0,0.00246378975660744,0,0,0.00813797222637002,0.0030610721218456,0,0,0,0.0105271016873227,0,0,0,0.00433029714797671,0,0,0.0158279826788114,0,0,0,0.000373301478273854,0.00350903389577423,0,0,0.00727937882634015,0,0,0.00556219202628042,0,0,0.162498133492609,0,0,0,0,0.0490891443930118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0329625205315813,0.00727937882634015,0,0,0,0,0.00518889054800657,0,0,0,0,0,0
"31","2178",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.784863296166183,0,0,0,0,0,0,0,0,0,0,0,0.00122193371009623,0,0,0,0.0140140522376661,0,0.00618603940736215,0,0,0,0,0,0,0,0,0.00820986711470903,0,0,0,0,0.00824805254314953,0,0,0,0,0,0,0,0,0,0,0,0.00851535054223308,0,0,0,0,0,0,0,0.002711165419276,0,0,0.00549870169543302,0,0,0.0999694516572476,0,0,0,0,0.0250878264854132,0,0,0.000610966855048114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235985947762334,0.0112647013899496,0,0,0,0,0,0,0,0,0,0,0
"32","2179",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.734797818705628,0,0,0,0,0,0,0,0,0,0,0,0.0061220290153308,0,0,0,0.0104434612614467,0,0,0,0,0,0,0,0,0,0.00874575573618685,0.0195493363514765,0,0.00113180368350653,0,0,0.00992900504167095,0.00545323592962239,0,0,0,0.00684226772301677,0,0,0,0,0,0,0.00571046403951024,0,0,0,0,0,0,0,0,0,0,0.00987755941969338,0,0,0.115392530095689,0,0,0,0,0.0192921082415886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159481428130466,0,0,0,0,0,0,0,0.0345714579689268,0.0105463525054018,0,0,0,0,0,0,0,0,0,0,0
"33","2180",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.858898206382483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0065804798509201,0,0,0,0,0.00716282320055905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103540647565805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189843931982297,0.00483344980200326,0,0,0,0,0,0,0,0,0,0,0
"34","2181",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8416500332668,0.00864936793080506,0,0,0,0,0,0,0,0,0,0,0.00115324905744067,0,0,0,0.00785096473719228,0,0,0,0,0,0,0,0,0,0,0.00829452206697716,0,0,0,0,0.00634286981592371,0,0,0,0,0.00230649811488135,0,0,0,0,0,0,0.00452428476380572,0,0,0,0,0,0,0,0,0,0,0.00598802395209581,0,0,0.0763362164559769,0,0,0,0,0.0088711465956975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196052339764915,0.00842758926591262,0,0,0,0,0,0,0,0,0,0,0
"35","2195",0,0,0,0,0.0185220914528265,0,0,0,0,0.00567239050742813,0,0.0107659656569554,0.00358865521898514,0,0.00683002122322979,0,0,0.0111132548716959,0,0,0.00644414431796257,0,0.0693806675670461,0,0,0.0568396681458615,0.00949257186957361,0,0,0,0,0,0,0.00968551032220722,0,0,0,0,0,0,0.00833494115377195,0.0217248697665445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131584024696122,0.0127339378738183,0,0,0,0.0182905653096662,0,0.0217634574570712,0,0,0.00590391665058846,0.00686860891375651,0,0,0,0,0,0,0.251591742234227,0,0,0.00347289214740498,0.221802045147598,0,0,0.0187536175959869,0,0,0,0.00254678757476365,0,0,0,0,0,0,0,0,0,0,0.00663708277059618,0,0.00490063669689369,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105344395137951,0.0104186764422149,0.0431796256994019,0,0,0,0,0.010688790275902,0.0260081034150106,0.0106116148948485,0,0.00436040902951958,0.0573798958132356,0,0,0,0,0,0
"36","2196",0,0,0,0,0,0,0,0,0,0.019047619047619,0,0,0,0,0.00227370227370227,0,0,0,0,0,0,0,0.00308880308880309,0,0,0,0,0,0,0,0,0,0,0.00853710853710854,0,0,0,0,0,0,0,0.0415272415272415,0,0,0,0,0,0,0,0,0,0.0119262119262119,0,0,0,0,0.0087945087945088,0.0189189189189189,0.0307593307593308,0,0,0,0.0137280137280137,0.00789360789360789,0.0367224367224367,0,0,0.00905190905190905,0.0202488202488202,0,0,0,0.00729300729300729,0,0,0.293135993135993,0,0,0,0.216473616473616,0,0,0.0327756327756328,0,0,0,0.00746460746460746,0.00531960531960532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126211926211926,0,0,0,0,0,0.0271128271128271,0.0236808236808237,0,0,0.028013728013728,0,0,0,0,0,0
"37","2197",0,0,0,0,0.00802639353949183,0,0,0,0,0.0265412645262951,0,0.00960212724049636,0.00654914319480008,0,0,0,0,0,0,0,0.0134922198148513,0,0.0546090210754383,0,0,0.0456962773291314,0.0134922198148513,0,0,0,0,0,0,0.0114733110104392,0,0,0,0,0,0,0,0.0954796139452432,0,0,0,0,0,0,0,0,0,0.0122119361827851,0,0,0,0,0,0.00630293480401812,0.024768564112665,0,0,0,0.0157080953318889,0.00846956864289935,0.0530825290525901,0,0,0.0184163876304904,0.0129998030332874,0,0.0201890880441205,0,0.0216170967106559,0,0,0.0367342919046681,0,0,0,0.263836911561946,0.00103407524128422,0.00920819381524522,0.0745026590506205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00906046878077605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0753890092574355,0,0,0,0,0.00635217648217451,0.0317608824108726,0.0133937364585385,0,0,0,0,0,0,0,0,0
"38","2198",0,0,0,0,0.0106367990983376,0,0,0,0,0.0177514792899408,0,0.0107072414764722,0,0,0.0155677655677656,0,0,0,0,0,0,0,0.0514933784164553,0,0,0.0299380107072415,0,0,0,0,0,0.0369118061425754,0,0.0185263454494224,0,0,0,0,0,0,0,0.0383206537052691,0,0,0,0,0,0,0,0,0,0.00464919695688926,0,0,0,0,0,0.00929839391377853,0.0229642152719076,0,0,0,0,0.00852352775429699,0.0322626091856861,0,0,0.00493096646942801,0.0160608622147084,0,0.0289518174133559,0,0.0241617357001972,0,0,0.176317272471119,0,0,0,0.243660185967878,0,0,0.0431107354184277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00331079177233023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0738236122851507,0,0,0,0,0,0.0437447168216399,0.0140180332488025,0,0,0.0203578472809242,0,0,0,0,0,0
"39","2199",0,0,0,0,0.0024790236460717,0,0,0,0,0.0212147215865751,0,0.00376620900076278,0,0,0,0,0,0,0,0,0,0,0.00691266209000763,0,0,0.00185926773455378,0.00753241800152555,0,0,0,0,0,0,0.00824752097635393,0,0,0,0,0,0,0,0.055730358504958,0,0,0,0,0,0.00433829138062548,0,0,0,0,0,0.00166857360793288,0,0,0.00901029748283753,0.0173054919908467,0.031559877955759,0,0,0,0.0420003813882532,0.0106311975591152,0.0511536994660564,0,0,0.00758009153318078,0.0144927536231884,0,0.0207856598016781,0,0.0105358504958047,0,0.0101067887109077,0.180825705568268,0,0,0,0.295909610983982,0,0,0.034324942791762,0,0,0,0,0.00734172387490465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00843821510297483,0.0104405034324943,0.0478642257818459,0,0,0,0,0,0.028175057208238,0.0270785659801678,0,0,0.0206903127383677,0,0,0,0,0,0
"40","2200",0,0,0,0,0.0446956382808755,0.00483304042179262,0,0,0,0.0108643553283272,0,0.0189327368589231,0.00535229269851414,0,0.0142594663684295,0,0,0,0,0,0,0,0.0436970762102572,0,0,0.0201709538264899,0.0245646269372104,0,0,0,0,0,0,0.00858763380731746,0.00395430579964851,0,0,0,0,0,0.00563189007828727,0.0177744048570059,0,0,0,0,0,0.0124221121584918,0.00179741172711296,0,0,0,0,0,0,0.00539223518133887,0,0.0103451030516057,0.00794855408212175,0,0,0,0.00235660648665921,0.00403419076529797,0.0343505352292699,0,0,0.00595142994088513,0.00738935932257549,0,0.0117430899504713,0,0,0,0.00255631890078287,0.162765617510784,0,0,0.0116632049848219,0.302803962294296,0.00435373062789583,0,0.0237657772807158,0,0,0,0.008507748841668,0.00279597379773127,0,0,0,0,0,0,0,0.000918677104968845,0,0,0,0.00583160249241093,0,0.00279597379773127,0,0,0,0,0,0,0,0,0,0,0,0.0109442402939767,0,0.0830803642754434,0,0,0,0,0.00938648346381211,0.0251238216967567,0.0156574532672951,0,0,0,0,0,0,0,0,0
"41","2201",0,0,0,0,0.0138039651658329,0,0,0,0,0.039420048174912,0,0.00671669445988512,0.00458588104502501,0,0,0,0,0,0,0,0.00866221975171392,0,0.0495182508801186,0,0,0.0307115063924402,0.0196868630720771,0,0,0,0.00208449138410228,0.00875486381322957,0,0.014591439688716,0,0.0104224569205114,0,0,0,0,0,0.176023716879748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00856957569019826,0.020520659625718,0,0,0,0.00722623679822123,0.00704094867518992,0.0555864369093941,0,0,0.0144987956272003,0.0101445247359644,0,0.0206596257179915,0,0.0403001667593107,0,0.00518806744487678,0.0764776727811747,0,0,0,0.159949972206782,0,0,0.0869001297016861,0,0,0,0,0.00264035575319622,0,0,0,0,0,0,0,0,0,0,0,0.00884750787474523,0,0.00148230498425051,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0418751158050769,0,0,0,0,0,0.0318232351306281,0.0152862701500834,0,0,0,0,0,0,0,0,0
"42","2475",0,0,0,0,0,0,0,0.144741588086773,0,0.0333384861132581,0,0,0,0,0,0,0.00948111506157572,0,0,0,0.00731694749317257,0,0,0.00922347606533725,0,0,0.0184469521306745,0,0,0,0,0,0,0,0,0.0133457000051528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00360694594733859,0,0,0,0,0,0.00309166795486165,0.00474055753078786,0,0,0.0234451486577008,0,0,0.00309166795486165,0.0183438965321791,0,0,0.00314319575410934,0.0959962899984542,0,0,0.00721389189467718,0.29118359354872,0,0,0.0322048745298088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00144277837893544,0.00865667027361261,0,0,0,0,0.246612047199464,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213325088885454,0,0,0,0,0,0,0,0,0
"43","2476",0,0,0,0,0.0309013376949588,0,0,0,0,0,0.00373853612944681,0.00893743793445879,0,0,0.00163560955663298,0.0578304807523804,0,0,0,0.081196331561423,0.0139026812313803,0,0,0.016180851685262,0,0,0.233950581225539,0,0.0167649979554881,0,0,0,0,0.00730182837782581,0,0.00765231613996145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00858695017232315,0,0.00549097494012501,0,0,0,0.00893743793445879,0,0,0,0.0175828027338045,0,0.0108651206262048,0,0.016180851685262,0,0,0,0,0.0514048717798937,0,0.186284245575092,0.00186926806472341,0,0.0257608505169694,0,0,0,0.00356329224837899,0,0,0,0,0.00519890180501198,0.000642560897248671,0,0,0,0,0,0,0.0131432910800865,0,0,0.0189847537823471,0.0219054851334774,0,0,0,0,0,0,0,0.0398971902564402,0,0.0651907237572288,0.0109235352532274,0,0,0,0,0,0,0.00759390151293884,0,0,0,0,0,0,0,0,0,0
"44","2477",0,0,0,0.00488815684607619,0.0221029700866054,0.00812921736358323,0,0,0.00446309972902609,0.0411774082142288,0,0.0314542266617077,0,0,0,0.0455342436639923,0,0,0,0.0731098241326178,0,0,0,0.0318792837787578,0,0,0.19605759523936,0,0.0305509802879762,0,0,0,0,0.0183305881727857,0,0.0195526273843048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00972318155252112,0,0,0,0,0,0,0,0.00791668880505818,0,0.00345358907603209,0,0,0.00775729238616439,0.0169491525423729,0,0,0,0.0160990383082727,0,0.0124860528133468,0,0.0273099197704692,0,0,0.0292758089368259,0,0.000637585675575155,0,0.141384623558791,0,0,0.0217841772488178,0,0,0,0,0,0,0,0,0.0478189256681367,0.00334732479676957,0,0,0,0,0,0,0.0180117953349981,0,0,0.0217310451091865,0.0148238669571224,0,0,0,0,0,0,0,0,0,0.0282131661442006,0,0,0,0,0,0.0106264279262526,0,0.022421762924393,0.0109983529036714,0,0,0,0,0,0,0,0,0
"45","2478",0,0,0,0,0.00168098617855809,0,0,0.0114400448262981,0,0.135739633918566,0,0,0,0,0,0,0,0,0,0,0.00630369816959283,0,0,0.00420246544639522,0,0,0,0,0,0,0,0.0241875233470303,0,0,0,0.0661187896899514,0,0,0,0.00728427344041838,0,0,0,0,0,0,0,0.00354874859917818,0,0,0,0,0,0,0,0,0,0.0203586103847591,0.0186309301456855,0,0,0,0,0.00695741501680986,0.0255883451624953,0,0,0.142883825177437,0,0,0.00649047441165484,0,0.0443126634292118,0,0.0077979081060889,0.161841613746731,0,0,0,0.142790437056406,0,0,0.0353007097497198,0,0,0.00130743369443407,0.00275494957041464,0.0313784086664176,0,0,0,0,0,0,0,0,0,0.00728427344041838,0,0,0,0,0,0,0,0,0,0,0.00705080313784087,0,0,0,0,0,0,0,0,0,0,0,0,0.0407172207695181,0.0214325737766156,0,0,0.0146152409413523,0,0,0,0,0,0
"46","2479",0,0,0,0,0.0112740037167045,0,0,0,0,0.00429485855874458,0,0,0,0,0,0,0,0,0,0.00260169316539335,0,0,0,0.00375800123890151,0,0,0.00858971711748916,0,0.00334503406979145,0,0,0,0,0.00780507949618005,0,0.00933305802188726,0,0,0,0.0036754078050795,0,0.0341523848854016,0,0,0,0.0103654759446624,0,0,0,0,0,0,0,0.0104067726615734,0,0,0,0.0044600454263886,0.0180879620070204,0.0117282676027256,0,0,0.0171794342349783,0.00524468304769771,0.0436506297749329,0,0.00185835226099525,0.239520958083832,0.00726822217633698,0.00359281437125748,0.00227131943010531,0,0.0127193888085897,0,0,0.10638034276275,0,0,0.00313855048523642,0.122857732810242,0,0,0.0536857319843072,0,0,0,0.00611191410282882,0,0,0,0,0.0712368366714846,0,0,0,0,0,0,0,0,0,0,0.00289077018377039,0,0,0,0,0,0,0,0,0,0,0,0,0.106049969027462,0.00747470576089201,0,0,0,0,0.0102415857939294,0.0312616147016312,0,0,0,0.0014866818087962,0,0,0,0,0
"47","2480",0,0,0,0,0.00661334973854199,0,0,0,0,0.00599815441402645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00287091151440582,0,0.0552650466523121,0.00379370450117912,0,0,0,0,0,0,0,0,0,0,0.0055367579206398,0,0,0,0.00512662770429611,0,0.0117399774428381,0,0,0.0136880959704706,0.00625448579924126,0.0484978980826412,0,0,0.311083769096688,0.0107146519019789,0.00881779965138932,0,0,0.019788782938583,0,0,0.0912539731364708,0,0,0,0.0799753921870194,0,0,0.0550599815441403,0,0,0,0.017174202809392,0,0,0,0,0.0968932636111966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00205065108171845,0,0,0,0,0,0,0.104275607505383,0.00789500666461602,0,0,0,0,0,0.0296319081308315,0,0,0,0,0,0,0,0,0
"48","2481",0,0,0,0,0.00702947845804989,0,0,0,0,0.0851095993953137,0,0,0,0,0.0404383975812547,0,0,0,0,0,0,0,0,0.0189720332577475,0,0.0645502645502646,0,0,0,0,0,0,0,0.00801209372637944,0,0.0164021164021164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008994708994709,0.0163265306122449,0,0.134315948601663,0,0,0.0259259259259259,0,0,0,0.00445956160241875,0,0.00944822373393802,0,0.0172335600907029,0,0,0.136130007558579,0,0,0,0.18291761148904,0,0,0.0481481481481481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143613000755858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0764172335600907,0,0,0,0,0.0109599395313681,0.0427815570672714,0.0310657596371882,0,0,0,0,0,0,0,0,0
"49","2482",0,0,0.00948866631523458,0,0.0179230363732209,0,0,0,0,0.0112809699525567,0,0.0106483921982077,0,0,0.112598840274117,0,0,0,0,0,0.0181338956246705,0,0,0.0420664206642066,0,0.109225092250923,0,0,0.00242488139167106,0,0,0,0.00484976278334212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117132314180285,0,0,0,0,0,0,0.00231945176594623,0,0.00685292567211386,0,0,0,0,0.204111755403268,0,0,0,0.218028465998946,0,0,0.0352134949920928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336320506062203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229836584080127,0,0,0,0,0,0.0210859251449657,0,0,0,0,0,0,0,0,0,0
"50","2484",0,0.0318234199095825,0,0,0,0,0,0,0,0.292615902845492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187040156014538,0,0,0,0,0,0,0.0146263629110894,0,0.125343497916851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168424785036788,0,0,0,0,0,0,0,0,0,0,0.0233135360340395,0.0560234021806577,0,0,0,0,0,0,0,0.0791596489672901,0,0.0118783795762787,0.177821115149366,0,0,0,0.0341281801258754,0,0.0197677510858966,0.0326212215229146,0,0.00195018172147859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335963123836539,0,0,0,0,0,0.0297845935644003,0,0,0,0,0,0,0,0,0,0,0,0
